발생일시_년,발생일시_월,발생장소_시도,발생장소_시군,평균풍속,평균상대습도
2016,12,전남,진도,5.4,74
2016,12,전남,영광,2.6,73
2016,12,전남,보성,2.1,67
2016,12,전남,강진,2.5,74
2016,12,전남,장흥,2.1,72
2016,12,전남,해남,2.1,70
2016,12,전남,고흥,1.6,70
2016,12,전남,광양,2,67
2016,12,전남,진도,3,74
2016,12,제주,제주,3.5,67
2016,12,제주,제주,8.7,71
2016,12,제주,제주,3.3,69
2016,12,제주,제주,1.7,68
2016,12,광주,광주,1.5,69
2016,12,경기,광주,1.2,65
2016,12,경기,남양주,1.4,68
2016,12,경기,시흥,1.6,67
2016,12,경기,성남,1.6,67
2016,12,경기,안성,1.6,67
2016,12,경기,고양,1.6,67
2016,12,경기,평택,1.6,67
2016,12,경기,하남,1.6,67
2016,12,경기,용인,1.6,67
2016,12,경기,구리,1.6,67
2016,12,경기,안산,1.6,67
2016,12,경기,군포,1.6,67
2016,12,경기,화성,1.6,67
2016,12,경기,과천,1.6,67
2016,12,경기,오산,1.6,67
2016,12,경기,안양,1.6,67
2016,12,경기,김포,1.6,67
2016,12,경기,의왕,1.6,67
2016,12,경기,광명,1.6,67
2016,12,경기,가평,1.4,69
2016,12,경기,포천,1.4,69
2016,12,경기,여주,1.2,65
2016,12,경기,양주,1.4,68
2016,12,경기,부천,1.4,68
2016,12,경기,연천,1.4,68
2016,12,경기,의정부,1.5,61
2016,12,강원,화천,1.1,75
2016,12,강원,고성,2.8,49
2016,12,강원,양구,1.1,75
2016,12,강원,횡성,0.8,66
2016,12,강원,평창,1.6,66
2016,12,강원,양양,2.8,49
2016,12,강원,삼척,2.8,49
2016,12,충북,단양,1.3,70
2016,12,충북,음성,1.3,73
2016,12,충북,진천,1.3,73
2016,12,충북,영동,1.4,71
2016,12,충북,옥천,1.4,71
2016,12,충북,증평,1.4,71
2016,12,충북,괴산,1.4,71
2016,12,충북,청원,1.3,61
2016,12,충남,아산,1.2,71
2016,12,충남,공주,1.2,74
2016,12,충남,논산,1.1,77
2016,12,충남,당진,2,82
2016,12,충남,태안,2,82
2016,12,충남,예산,-,-
2016,12,충남,청양,1.5,72
2016,12,충남,서천,1.2,74
2016,12,충남,계룡,1.1,77
2016,12,전북,무주,1.6,75
2016,12,전북,진안,1.6,75
2016,12,전북,김제,1.8,69
2016,12,전북,익산,1.8,69
2016,12,전북,완주,1.8,69
2016,12,전남,목포,2.1,70
2016,12,전남,영암,2.1,70
2016,12,전남,무안,1.5,69
2016,12,전남,신안,1.5,69
2016,12,전남,나주,1.5,69
2016,12,전남,구례,1.5,69
2016,12,전남,담양,1.5,69
2016,12,전남,곡성,2.3,63
2016,12,전남,화순,2.3,63
2016,12,전남,장성,2.6,73
2016,12,전남,함평,1.5,69
2016,12,경북,청도,2,61
2016,12,경북,경산,2,61
2016,12,경북,예천,1.9,60
2016,12,경북,고령,1.9,60
2016,12,경북,성주,1.3,69
2016,12,경북,군위,1.3,69
2016,12,경북,김천,1.3,69
2016,12,경북,칠곡,2.6,54
2016,12,경북,영양,1.5,69
2016,12,경남,창녕,1,65
2016,12,경남,함안,1.2,75
2016,12,경남,하동,0.9,61
2016,12,경남,고성,0.9,61
2016,12,경남,사천,0.9,61
2016,12,경남,함안,0.9,61
2016,12,경남,마산,1.8,54
2016,12,경남,진해,1.8,54
2017,1,서울,서울,2.3,55
2017,1,인천,인천,3.4,59
2017,1,경기,동두천,1.7,56
2017,1,경기,파주,1.5,63
2017,1,경기,수원,1.7,65
2017,1,인천,강화,1.2,53
2017,1,경기,양평,1.8,59
2017,1,경기,이천,1.5,65
2017,1,강원,속초,1.9,50
2017,1,강원,춘천,1.1,66
2017,1,강원,철원,1.2,62
2017,1,강원,춘천,1.3,68
2017,1,강원,강릉,2.2,50
2017,1,강원,강릉,3,43
2017,1,강원,동해,2.6,48
2017,1,강원,원주,0.8,60
2017,1,강원,영월,1.1,65
2017,1,강원,인제,1.3,60
2017,1,강원,홍천,1.7,59
2017,1,강원,태백,0.9,62
2017,1,강원,정선,1.5,59
2017,1,충북,충주,1.4,64
2017,1,충북,청주,1.4,59
2017,1,충북,제천,1.9,58
2017,1,충북,보은,1.6,66
2017,1,충남,서산,2,81
2017,1,충남,홍성,5.4,73
2017,1,충남,천안,1.4,65
2017,1,충남,보령,1.3,67
2017,1,충남,부여,1.4,72
2017,1,충남,금산,1.2,71
2017,1,대전,대전,1.5,67
2017,1,세종,세종,1.5,67
2017,1,울산,울산,2.5,50
2017,1,대구,대구,2.5,51
2017,1,부산,부산,3.3,46
2017,1,경남,창원,1.8,47
2017,1,경남,통영,2.7,54
2017,1,경남,진주,1.8,67
2017,1,경남,김해,2.4,73
2017,1,경남,창원,1.7,71
2017,1,경남,양산,-,-
2017,1,경남,의령,1.9,65
2017,1,경남,함양,1.4,67
2017,1,경남,거창,1.6,61
2017,1,경남,합천,1.2,55
2017,1,경남,밀양,1.1,56
2017,1,경남,산청,2.3,51
2017,1,경남,거제,1.8,56
2017,1,경남,남해,1.3,59
2017,1,경북,울진,2.9,50
2017,1,경북,안동,1.8,57
2017,1,경북,상주,2.3,53
2017,1,경북,포항,2.9,48
2017,1,경북,봉화,1.6,59
2017,1,경북,영주,3.8,56
2017,1,경북,문경,2.5,49
2017,1,경북,청송,1.7,60
2017,1,경북,영덕,3.4,47
2017,1,경북,의성,1.4,58
2017,1,경북,구미,1.3,61
2017,1,경북,영천,2.3,52
2017,1,경북,경주,3,55
2017,1,전북,군산,2.2,76
2017,1,전북,전주,1.8,67
2017,1,전북,고창,2.7,67
2017,1,전북,부안,1.2,70
2017,1,전북,임실,1.6,72
2017,1,전북,정읍,1.3,71
2017,1,전북,남원,1.4,72
2017,1,전북,장수,1.7,63
2017,1,전북,고창,1.7,69
2017,1,전북,순창,2.6,53
2017,1,전남,여수,3.8,79
2017,1,전남,완도,6.2,79
2017,1,전남,순천,2.8,81
2017,1,전남,진도,2.5,59
2017,1,전남,영광,1.6,72
2017,1,전남,보성,2.2,55
2017,1,전남,강진,2.2,64
2017,1,전남,장흥,2.7,69
2017,1,전남,해남,2.3,68
2017,1,전남,고흥,2.2,66
2017,1,전남,광양,2.4,61
2017,1,전남,진도,3.1,70
2017,1,제주,제주,-,-
2017,1,제주,제주,3.7,66
2017,1,제주,제주,8.9,69
2017,1,제주,제주,3.5,66
2017,1,광주,광주,1.6,66
2017,1,경기,광주,1.5,65
2017,1,경기,남양주,1.5,63
2017,1,경기,시흥,1.7,65
2017,1,경기,성남,1.7,65
2017,1,경기,안성,1.7,65
2017,1,경기,고양,1.7,65
2017,1,경기,평택,1.7,65
2017,1,경기,하남,1.7,65
2017,1,경기,용인,1.7,65
2017,1,경기,구리,1.7,65
2017,1,경기,안산,1.7,65
2017,1,경기,군포,1.7,65
2017,1,경기,화성,1.7,65
2017,1,경기,과천,1.7,65
2017,1,경기,오산,1.7,65
2017,1,경기,안양,1.7,65
2017,1,경기,김포,1.7,65
2017,1,경기,의왕,1.7,65
2017,1,경기,광명,1.7,65
2017,1,경기,가평,1.8,59
2017,1,경기,포천,1.8,59
2017,1,경기,여주,1.5,65
2017,1,경기,양주,1.5,63
2017,1,경기,부천,1.5,63
2017,1,경기,연천,1.5,63
2017,1,경기,의정부,1.7,56
2017,1,강원,화천,1.3,68
2017,1,강원,고성,3,43
2017,1,강원,양구,1.3,68
2017,1,강원,횡성,0.8,60
2017,1,강원,평창,1.5,59
2017,1,강원,양양,3,43
2017,1,강원,삼척,3,43
2017,1,충북,단양,1.4,64
2017,1,충북,음성,1.9,58
2017,1,충북,진천,1.9,58
2017,1,충북,영동,1.6,66
2017,1,충북,옥천,1.6,66
2017,1,충북,증평,1.6,66
2017,1,충북,괴산,1.6,66
2017,1,충북,청원,1.4,59
2017,1,충남,아산,1.4,65
2017,1,충남,공주,1.4,72
2017,1,충남,논산,1.2,71
2017,1,충남,당진,2,81
2017,1,충남,태안,2,81
2017,1,충남,예산,5.4,73
2017,1,충남,청양,1.3,67
2017,1,충남,서천,1.4,72
2017,1,충남,계룡,1.2,71
2017,1,전북,무주,1.7,63
2017,1,전북,진안,1.7,63
2017,1,전북,김제,1.8,67
2017,1,전북,익산,1.8,67
2017,1,전북,완주,1.8,67
2017,1,전남,목포,2.3,68
2017,1,전남,영암,2.3,68
2017,1,전남,무안,1.6,66
2017,1,전남,신안,1.6,66
2017,1,전남,나주,1.6,66
2017,1,전남,구례,1.6,66
2017,1,전남,담양,1.6,66
2017,1,전남,곡성,2.8,81
2017,1,전남,화순,2.8,81
2017,1,전남,장성,1.6,72
2017,1,전남,함평,1.6,66
2017,1,경북,청도,2.3,52
2017,1,경북,경산,2.3,52
2017,1,경북,예천,2.3,53
2017,1,경북,고령,2.3,53
2017,1,경북,성주,1.3,61
2017,1,경북,군위,1.3,61
2017,1,경북,김천,1.3,61
2017,1,경북,칠곡,2.9,48
2017,1,경북,영양,1.7,60
2017,1,경남,창녕,1.2,55
2017,1,경남,함안,1.9,65
2017,1,경남,하동,1.8,67
2017,1,경남,고성,1.8,67
2017,1,경남,사천,1.8,67
2017,1,경남,함안,1.8,67
2017,1,경남,마산,1.8,47
2017,1,경남,진해,1.8,47
2017,2,서울,서울,2.4,54
2017,2,인천,인천,3.8,59
2017,2,경기,동두천,1.9,53
2017,2,경기,파주,1.5,62
2017,2,경기,수원,2,60
2017,2,인천,강화,1.3,48
2017,2,경기,양평,2.2,56
2017,2,경기,이천,1.8,59
2017,2,강원,속초,2,44
2017,2,강원,춘천,1.2,64
2017,2,강원,철원,1.3,60
2017,2,강원,춘천,1.3,65
2017,2,강원,강릉,2.2,45
2017,2,강원,강릉,3.1,38
2017,2,강원,동해,2.7,44
2017,2,강원,원주,1.1,56
2017,2,강원,영월,1.3,60
2017,2,강원,인제,1.6,56
2017,2,강원,홍천,1.6,57
2017,2,강원,태백,1.1,57
2017,2,강원,정선,1.7,53
2017,2,충북,충주,1.6,58
2017,2,충북,청주,1.5,53
2017,2,충북,제천,2.2,54
2017,2,충북,보은,1.8,62
2017,2,충남,서산,2.3,76
2017,2,충남,홍성,6,68
2017,2,충남,천안,1.7,60
2017,2,충남,보령,1.6,59
2017,2,충남,부여,1.5,68
2017,2,충남,금산,1.4,64
2017,2,대전,대전,1.6,61
2017,2,세종,세종,1.6,61
2017,2,울산,울산,2.8,49
2017,2,대구,대구,2.8,46
2017,2,부산,부산,3.5,45
2017,2,경남,창원,1.9,46
2017,2,경남,통영,2.8,53
2017,2,경남,진주,1.9,59
2017,2,경남,김해,2.9,68
2017,2,경남,창원,2,65
2017,2,경남,양산,-,-
2017,2,경남,의령,2.3,61
2017,2,경남,함양,1.8,61
2017,2,경남,거창,1.7,55
2017,2,경남,합천,1.4,49
2017,2,경남,밀양,1.4,49
2017,2,경남,산청,2.8,48
2017,2,경남,거제,2.1,52
2017,2,경남,남해,1.5,54
2017,2,경북,울진,2.9,48
2017,2,경북,안동,2.1,52
2017,2,경북,상주,2.5,48
2017,2,경북,포항,2.9,46
2017,2,경북,봉화,1.8,54
2017,2,경북,영주,3.9,52
2017,2,경북,문경,2.7,46
2017,2,경북,청송,2,55
2017,2,경북,영덕,3.5,43
2017,2,경북,의성,1.7,52
2017,2,경북,구미,1.7,54
2017,2,경북,영천,2.6,49
2017,2,경북,경주,3.3,50
2017,2,전북,군산,2.6,72
2017,2,전북,전주,2.1,62
2017,2,전북,고창,3.2,64
2017,2,전북,부안,1.5,63
2017,2,전북,임실,1.9,66
2017,2,전북,정읍,1.6,65
2017,2,전북,남원,1.8,67
2017,2,전북,장수,1.8,58
2017,2,전북,고창,2.2,64
2017,2,전북,순창,2.8,51
2017,2,전남,여수,4.6,78
2017,2,전남,완도,7,77
2017,2,전남,순천,3.3,77
2017,2,전남,진도,2.7,55
2017,2,전남,영광,1.9,66
2017,2,전남,보성,2.5,51
2017,2,전남,강진,2.6,59
2017,2,전남,장흥,3,66
2017,2,전남,해남,2.8,64
2017,2,전남,고흥,2.4,64
2017,2,전남,광양,2.6,58
2017,2,전남,진도,3.4,70
2017,2,제주,제주,1.6,68
2017,2,제주,제주,3.9,61
2017,2,제주,제주,10,67
2017,2,제주,제주,3.8,63
2017,2,광주,광주,1.6,60
2017,2,경기,광주,1.8,59
2017,2,경기,남양주,1.5,62
2017,2,경기,시흥,2,60
2017,2,경기,성남,2,60
2017,2,경기,안성,2,60
2017,2,경기,고양,2,60
2017,2,경기,평택,2,60
2017,2,경기,하남,2,60
2017,2,경기,용인,2,60
2017,2,경기,구리,2,60
2017,2,경기,안산,2,60
2017,2,경기,군포,2,60
2017,2,경기,화성,2,60
2017,2,경기,과천,2,60
2017,2,경기,오산,2,60
2017,2,경기,안양,2,60
2017,2,경기,김포,2,60
2017,2,경기,의왕,2,60
2017,2,경기,광명,2,60
2017,2,경기,가평,2.2,56
2017,2,경기,포천,2.2,56
2017,2,경기,여주,1.8,59
2017,2,경기,양주,1.5,62
2017,2,경기,부천,1.5,62
2017,2,경기,연천,1.5,62
2017,2,경기,의정부,1.9,53
2017,2,강원,화천,1.3,65
2017,2,강원,고성,3.1,38
2017,2,강원,양구,1.3,65
2017,2,강원,횡성,1.1,56
2017,2,강원,평창,1.7,53
2017,2,강원,양양,3.1,38
2017,2,강원,삼척,3.1,38
2017,2,충북,단양,1.6,58
2017,2,충북,음성,2.2,54
2017,2,충북,진천,2.2,54
2017,2,충북,영동,1.8,62
2017,2,충북,옥천,1.8,62
2017,2,충북,증평,1.8,62
2017,2,충북,괴산,1.8,62
2017,2,충북,청원,1.5,53
2017,2,충남,아산,1.7,60
2017,2,충남,공주,1.5,68
2017,2,충남,논산,1.4,64
2017,2,충남,당진,2.3,76
2017,2,충남,태안,2.3,76
2017,2,충남,예산,6,68
2017,2,충남,청양,1.6,59
2017,2,충남,서천,1.5,68
2017,2,충남,계룡,1.4,64
2017,2,전북,무주,1.8,58
2017,2,전북,진안,1.8,58
2017,2,전북,김제,2.1,62
2017,2,전북,익산,2.1,62
2017,2,전북,완주,2.1,62
2017,2,전남,목포,2.8,64
2017,2,전남,영암,2.8,64
2017,2,전남,무안,1.6,60
2017,2,전남,신안,1.6,60
2017,2,전남,나주,1.6,60
2017,2,전남,구례,1.6,60
2017,2,전남,담양,1.6,60
2017,2,전남,곡성,3.3,77
2017,2,전남,화순,3.3,77
2017,2,전남,장성,1.9,66
2017,2,전남,함평,1.6,60
2017,2,경북,청도,2.6,49
2017,2,경북,경산,2.6,49
2017,2,경북,예천,2.5,48
2017,2,경북,고령,2.5,48
2017,2,경북,성주,1.7,54
2017,2,경북,군위,1.7,54
2017,2,경북,김천,1.7,54
2017,2,경북,칠곡,2.9,46
2017,2,경북,영양,2,55
2017,2,경남,창녕,1.4,49
2017,2,경남,함안,2.3,61
2017,2,경남,하동,1.9,59
2017,2,경남,고성,1.9,59
2017,2,경남,사천,1.9,59
2017,2,경남,함안,1.9,59
2017,2,경남,마산,1.9,46
2017,2,경남,진해,1.9,46
2017,3,서울,서울,2.4,48
2017,3,인천,인천,3.1,61
2017,3,경기,동두천,1.8,48
2017,3,경기,파주,1.4,59
2017,3,경기,수원,1.9,58
2017,3,인천,강화,1.2,55
2017,3,경기,양평,2.4,56
2017,3,경기,이천,1.7,53
2017,3,강원,속초,1.9,57
2017,3,강원,춘천,1.3,59
2017,3,강원,철원,1.3,58
2017,3,강원,춘천,1.4,62
2017,3,강원,강릉,1.8,56
2017,3,강원,강릉,2.4,49
2017,3,강원,동해,2.4,56
2017,3,강원,원주,1.1,50
2017,3,강원,영월,1.2,57
2017,3,강원,인제,1.7,49
2017,3,강원,홍천,1.5,56
2017,3,강원,태백,1.2,53
2017,3,강원,정선,1.4,59
2017,3,충북,충주,1.6,52
2017,3,충북,청주,1.6,45
2017,3,충북,제천,1.7,55
2017,3,충북,보은,1.7,58
2017,3,충남,서산,2,71
2017,3,충남,홍성,4.5,58
2017,3,충남,천안,1.5,52
2017,3,충남,보령,1.6,52
2017,3,충남,부여,1.1,68
2017,3,충남,금산,1.3,59
2017,3,대전,대전,1.6,54
2017,3,세종,세종,1.6,54
2017,3,울산,울산,2.3,58
2017,3,대구,대구,2.3,50
2017,3,부산,부산,3.1,53
2017,3,경남,창원,1.7,54
2017,3,경남,통영,2.4,61
2017,3,경남,진주,1.8,59
2017,3,경남,김해,2.1,65
2017,3,경남,창원,1.9,61
2017,3,경남,양산,-,-
2017,3,경남,의령,1.6,61
2017,3,경남,함양,1.4,65
2017,3,경남,거창,1.4,57
2017,3,경남,합천,1.3,52
2017,3,경남,밀양,1.1,56
2017,3,경남,산청,1.9,55
2017,3,경남,거제,1.8,59
2017,3,경남,남해,1.3,58
2017,3,경북,울진,2.7,61
2017,3,경북,안동,1.8,54
2017,3,경북,상주,2,46
2017,3,경북,포항,2.8,54
2017,3,경북,봉화,1.5,57
2017,3,경북,영주,2.9,51
2017,3,경북,문경,2.3,44
2017,3,경북,청송,1.4,61
2017,3,경북,영덕,3,53
2017,3,경북,의성,1.4,54
2017,3,경북,구미,1.4,55
2017,3,경북,영천,1.9,55
2017,3,경북,경주,2.6,59
2017,3,전북,군산,2.3,73
2017,3,전북,전주,2,60
2017,3,전북,고창,2.5,61
2017,3,전북,부안,1.3,59
2017,3,전북,임실,1.8,64
2017,3,전북,정읍,1.5,63
2017,3,전북,남원,1.4,62
2017,3,전북,장수,1.7,56
2017,3,전북,고창,1.7,64
2017,3,전북,순창,2.3,59
2017,3,전남,여수,3.5,74
2017,3,전남,완도,4.7,77
2017,3,전남,순천,2.6,72
2017,3,전남,진도,2,55
2017,3,전남,영광,1.6,63
2017,3,전남,보성,2.2,60
2017,3,전남,강진,2,57
2017,3,전남,장흥,2.6,62
2017,3,전남,해남,2,62
2017,3,전남,고흥,2.1,62
2017,3,전남,광양,2,59
2017,3,전남,진도,2.5,68
2017,3,제주,제주,1.6,60
2017,3,제주,제주,3.3,60
2017,3,제주,제주,7.2,65
2017,3,제주,제주,3.3,62
2017,3,광주,광주,1.5,57
2017,3,경기,광주,1.7,53
2017,3,경기,남양주,1.4,59
2017,3,경기,시흥,1.9,58
2017,3,경기,성남,1.9,58
2017,3,경기,안성,1.9,58
2017,3,경기,고양,1.9,58
2017,3,경기,평택,1.9,58
2017,3,경기,하남,1.9,58
2017,3,경기,용인,1.9,58
2017,3,경기,구리,1.9,58
2017,3,경기,안산,1.9,58
2017,3,경기,군포,1.9,58
2017,3,경기,화성,1.9,58
2017,3,경기,과천,1.9,58
2017,3,경기,오산,1.9,58
2017,3,경기,안양,1.9,58
2017,3,경기,김포,1.9,58
2017,3,경기,의왕,1.9,58
2017,3,경기,광명,1.9,58
2017,3,경기,가평,2.4,56
2017,3,경기,포천,2.4,56
2017,3,경기,여주,1.7,53
2017,3,경기,양주,1.4,59
2017,3,경기,부천,1.4,59
2017,3,경기,연천,1.4,59
2017,3,경기,의정부,1.8,48
2017,3,강원,화천,1.4,62
2017,3,강원,고성,2.4,49
2017,3,강원,양구,1.4,62
2017,3,강원,횡성,1.1,50
2017,3,강원,평창,1.4,59
2017,3,강원,양양,2.4,49
2017,3,강원,삼척,2.4,49
2017,3,충북,단양,1.6,52
2017,3,충북,음성,1.7,55
2017,3,충북,진천,1.7,55
2017,3,충북,영동,1.7,58
2017,3,충북,옥천,1.7,58
2017,3,충북,증평,1.7,58
2017,3,충북,괴산,1.7,58
2017,3,충북,청원,1.6,45
2017,3,충남,아산,1.5,52
2017,3,충남,공주,1.1,68
2017,3,충남,논산,1.3,59
2017,3,충남,당진,2,71
2017,3,충남,태안,2,71
2017,3,충남,예산,4.5,58
2017,3,충남,청양,1.6,52
2017,3,충남,서천,1.1,68
2017,3,충남,계룡,1.3,59
2017,3,전북,무주,1.7,56
2017,3,전북,진안,1.7,56
2017,3,전북,김제,2,60
2017,3,전북,익산,2,60
2017,3,전북,완주,2,60
2017,3,전남,목포,2,62
2017,3,전남,영암,2,62
2017,3,전남,무안,1.5,57
2017,3,전남,신안,1.5,57
2017,3,전남,나주,1.5,57
2017,3,전남,구례,1.5,57
2017,3,전남,담양,1.5,57
2017,3,전남,곡성,2.6,72
2017,3,전남,화순,2.6,72
2017,3,전남,장성,1.6,63
2017,3,전남,함평,1.5,57
2017,3,경북,청도,1.9,55
2017,3,경북,경산,1.9,55
2017,3,경북,예천,2,46
2017,3,경북,고령,2,46
2017,3,경북,성주,1.4,55
2017,3,경북,군위,1.4,55
2017,3,경북,김천,1.4,55
2017,3,경북,칠곡,2.8,54
2017,3,경북,영양,1.4,61
2017,3,경남,창녕,1.3,52
2017,3,경남,함안,1.6,61
2017,3,경남,하동,1.8,59
2017,3,경남,고성,1.8,59
2017,3,경남,사천,1.8,59
2017,3,경남,함안,1.8,59
2017,3,경남,마산,1.7,54
2017,3,경남,진해,1.7,54
2017,4,서울,서울,2.6,52
2017,4,인천,인천,3.3,64
2017,4,경기,동두천,2.2,51
2017,4,경기,파주,1.8,62
2017,4,경기,수원,2.1,60
2017,4,인천,강화,1.4,57
2017,4,경기,양평,2.7,61
2017,4,경기,이천,1.9,53
2017,4,강원,속초,2.3,56
2017,4,강원,춘천,1.9,55
2017,4,강원,철원,2,54
2017,4,강원,춘천,1.7,58
2017,4,강원,강릉,2.4,52
2017,4,강원,강릉,2.8,44
2017,4,강원,동해,2.5,57
2017,4,강원,원주,1.4,48
2017,4,강원,영월,1.5,54
2017,4,강원,인제,1.9,51
2017,4,강원,홍천,2.1,50
2017,4,강원,태백,1.5,51
2017,4,강원,정선,2,54
2017,4,충북,충주,1.8,52
2017,4,충북,청주,1.8,47
2017,4,충북,제천,2.4,51
2017,4,충북,보은,2,54
2017,4,충남,서산,2.6,74
2017,4,충남,홍성,4.8,60
2017,4,충남,천안,1.7,54
2017,4,충남,보령,1.9,53
2017,4,충남,부여,1.8,75
2017,4,충남,금산,1.6,64
2017,4,대전,대전,1.9,57
2017,4,세종,세종,1.9,57
2017,4,울산,울산,2.5,63
2017,4,대구,대구,2.3,52
2017,4,부산,부산,3.8,64
2017,4,경남,창원,1.9,62
2017,4,경남,통영,2.7,71
2017,4,경남,진주,1.7,71
2017,4,경남,김해,2.5,66
2017,4,경남,창원,2.1,60
2017,4,경남,양산,-,-
2017,4,경남,의령,1.7,64
2017,4,경남,함양,1.7,67
2017,4,경남,거창,1.8,59
2017,4,경남,합천,1.6,54
2017,4,경남,밀양,1.2,61
2017,4,경남,산청,1.8,58
2017,4,경남,거제,2.1,68
2017,4,경남,남해,1.6,61
2017,4,경북,울진,2.6,61
2017,4,경북,안동,1.9,53
2017,4,경북,상주,2,48
2017,4,경북,포항,2.8,55
2017,4,경북,봉화,1.7,59
2017,4,경북,영주,2.9,50
2017,4,경북,문경,2.3,44
2017,4,경북,청송,1.7,60
2017,4,경북,영덕,3,53
2017,4,경북,의성,1.5,57
2017,4,경북,구미,1.4,57
2017,4,경북,영천,2.1,54
2017,4,경북,경주,2.8,60
2017,4,전북,군산,2.6,77
2017,4,전북,전주,2,63
2017,4,전북,고창,2.8,67
2017,4,전북,부안,1.6,58
2017,4,전북,임실,2.2,65
2017,4,전북,정읍,1.7,61
2017,4,전북,남원,1.9,64
2017,4,전북,장수,2.2,57
2017,4,전북,고창,2.3,61
2017,4,전북,순창,2.4,65
2017,4,전남,여수,3.4,78
2017,4,전남,완도,4.8,83
2017,4,전남,순천,2.8,73
2017,4,전남,진도,2.1,64
2017,4,전남,영광,1.9,68
2017,4,전남,보성,2.7,66
2017,4,전남,강진,1.8,63
2017,4,전남,장흥,2.7,68
2017,4,전남,해남,2.1,67
2017,4,전남,고흥,2.3,65
2017,4,전남,광양,2,65
2017,4,전남,진도,2.5,70
2017,4,제주,제주,2.2,63
2017,4,제주,제주,3.1,64
2017,4,제주,제주,5.9,79
2017,4,제주,제주,3.4,68
2017,4,광주,광주,1.9,60
2017,4,경기,광주,1.9,53
2017,4,경기,남양주,1.8,62
2017,4,경기,시흥,2.1,60
2017,4,경기,성남,2.1,60
2017,4,경기,안성,2.1,60
2017,4,경기,고양,2.1,60
2017,4,경기,평택,2.1,60
2017,4,경기,하남,2.1,60
2017,4,경기,용인,2.1,60
2017,4,경기,구리,2.1,60
2017,4,경기,안산,2.1,60
2017,4,경기,군포,2.1,60
2017,4,경기,화성,2.1,60
2017,4,경기,과천,2.1,60
2017,4,경기,오산,2.1,60
2017,4,경기,안양,2.1,60
2017,4,경기,김포,2.1,60
2017,4,경기,의왕,2.1,60
2017,4,경기,광명,2.1,60
2017,4,경기,가평,2.7,61
2017,4,경기,포천,2.7,61
2017,4,경기,여주,1.9,53
2017,4,경기,양주,1.8,62
2017,4,경기,부천,1.8,62
2017,4,경기,연천,1.8,62
2017,4,경기,의정부,2.2,51
2017,4,강원,화천,1.7,58
2017,4,강원,고성,2.8,44
2017,4,강원,양구,1.7,58
2017,4,강원,횡성,1.4,48
2017,4,강원,평창,2,54
2017,4,강원,양양,2.8,44
2017,4,강원,삼척,2.8,44
2017,4,충북,단양,1.8,52
2017,4,충북,음성,2.4,51
2017,4,충북,진천,2.4,51
2017,4,충북,영동,2,54
2017,4,충북,옥천,2,54
2017,4,충북,증평,2,54
2017,4,충북,괴산,2,54
2017,4,충북,청원,1.8,47
2017,4,충남,아산,1.7,54
2017,4,충남,공주,1.8,75
2017,4,충남,논산,1.6,64
2017,4,충남,당진,2.6,74
2017,4,충남,태안,2.6,74
2017,4,충남,예산,4.8,60
2017,4,충남,청양,1.9,53
2017,4,충남,서천,1.8,75
2017,4,충남,계룡,1.6,64
2017,4,전북,무주,2.2,57
2017,4,전북,진안,2.2,57
2017,4,전북,김제,2,63
2017,4,전북,익산,2,63
2017,4,전북,완주,2,63
2017,4,전남,목포,2.1,67
2017,4,전남,영암,2.1,67
2017,4,전남,무안,1.9,60
2017,4,전남,신안,1.9,60
2017,4,전남,나주,1.9,60
2017,4,전남,구례,1.9,60
2017,4,전남,담양,1.9,60
2017,4,전남,곡성,2.8,73
2017,4,전남,화순,2.8,73
2017,4,전남,장성,1.9,68
2017,4,전남,함평,1.9,60
2017,4,경북,청도,2.1,54
2017,4,경북,경산,2.1,54
2017,4,경북,예천,2,48
2017,4,경북,고령,2,48
2017,4,경북,성주,1.4,57
2017,4,경북,군위,1.4,57
2017,4,경북,김천,1.4,57
2017,4,경북,칠곡,2.8,55
2017,4,경북,영양,1.7,60
2017,4,경남,창녕,1.6,54
2017,4,경남,함안,1.7,64
2017,4,경남,하동,1.7,71
2017,4,경남,고성,1.7,71
2017,4,경남,사천,1.7,71
2017,4,경남,함안,1.7,71
2017,4,경남,마산,1.9,62
2017,4,경남,진해,1.9,62
2017,5,서울,서울,2.4,52
2017,5,인천,인천,2.9,66
2017,5,경기,동두천,1.9,55
2017,5,경기,파주,1.5,66
2017,5,경기,수원,2,63
2017,5,인천,강화,1.1,59
2017,5,경기,양평,2.5,64
2017,5,경기,이천,1.7,53
2017,5,강원,속초,2,62
2017,5,강원,춘천,1.8,56
2017,5,강원,철원,1.8,55
2017,5,강원,춘천,1.7,60
2017,5,강원,강릉,2,56
2017,5,강원,강릉,2.7,47
2017,5,강원,동해,2.2,60
2017,5,강원,원주,1.3,50
2017,5,강원,영월,1.3,58
2017,5,강원,인제,1.7,52
2017,5,강원,홍천,2,53
2017,5,강원,태백,1.5,54
2017,5,강원,정선,1.8,56
2017,5,충북,충주,1.8,54
2017,5,충북,청주,1.7,48
2017,5,충북,제천,1.9,54
2017,5,충북,보은,1.9,56
2017,5,충남,서산,2.3,77
2017,5,충남,홍성,5,62
2017,5,충남,천안,1.5,58
2017,5,충남,보령,1.5,58
2017,5,충남,부여,1.5,77
2017,5,충남,금산,1.5,65
2017,5,대전,대전,1.8,60
2017,5,세종,세종,1.8,60
2017,5,울산,울산,1.8,62
